road,id,model_type,name,lat,lon,length,chainage,condition
N1,200348,bridge,bridge 174,22.5870350167767,91.6770444686922,22.25,205.615,C
N1,200349,link,link 175,22.5842718457061,91.67829175504579,685.0,205.9575,
N1,200350,bridge,bridge 175,22.5815086746355,91.6795390413994,2.5,206.3,A
N1,200351,link,link 176,22.579150848793148,91.6805808914647,566.0,206.58300000000003,
N1,200352,bridge,bridge 176,22.5767930229508,91.68162274153,10.2,206.866,A
N1,200353,link,link 177,22.5735418080043,91.6828162035749,774.0,207.253,
N1,200354,bridge,bridge 177,22.5702905930578,91.6840096656198,3.0,207.64,A
N1,200355,link,link 178,22.569143699751997,91.68434816305779,273.0,207.7765,
N1,200356,bridge,bridge 178,22.5679968064462,91.6846866604958,8.2,207.913,A
N1,200357,link,link 179,22.56720904904125,91.68493466206604,187.0,208.00650000000002,
N1,200358,bridge,bridge 179,22.5664212916363,91.6851826636363,4.5,208.1,A
N1,200359,link,link 180,22.5624711889491,91.68634445306415,924.0,208.562,
N1,200360,bridge,bridge 180,22.5585210862619,91.687506242492,4.1,209.024,A
N1,200361,link,link 181,22.5564265319488,91.6881512787007,490.0,209.269,
N1,200362,bridge,bridge 181,22.5543319776357,91.6887963149094,21.6,209.514,B
N1,200363,link,link 182,22.5505523493633,91.6907111876365,962.0,209.995,
N1,200364,bridge,bridge 182,22.5467727210909,91.6926260603636,3.0,210.476,A
N1,200365,link,link 183,22.5456312483636,91.6933785694545,300.0,210.626,
N1,200366,bridge,bridge 183,22.5444897756363,91.6941310785454,5.2,210.776,A
N1,200367,link,link 184,22.5417598995528,91.6953381765176,657.0,211.1045,
N1,200368,bridge,bridge 184,22.5390300234693,91.6965452744898,8.2,211.433,A
N1,200369,link,link 185,22.5346989136577,91.69850469867345,1050.0,211.958,
N1,200370,bridge,bridge 185,22.5303678038461,91.7004641228571,3.0,212.483,A
N1,200371,link,link 186,22.5266518602825,91.702150369579,903.0,212.9345,
N1,200372,bridge,bridge 186,22.5229359167189,91.7038366163009,16.3,213.386,B
N1,200373,link,link 187,22.51714151656555,91.7063137026161,1421.0,214.0965,
N1,200374,bridge,bridge 187,22.5113471164122,91.7087907889313,34.055,214.807,C
N1,200375,link,link 188,22.508684580092847,91.710037805409,660.0,215.137,
N1,200376,bridge,bridge 188,22.5060220437735,91.7112848218867,4.5,215.467,A
N1,200377,link,link 189,22.50305393867505,91.7127176561988,729.0,215.8315,
N1,200378,bridge,bridge 189,22.5000858335766,91.7141504905109,17.6,216.196,A
N1,200379,link,link 190,22.4952632156045,91.71621158195215,1181.0,216.7865,
N1,200380,bridge,bridge 190,22.4904405976324,91.7182726733934,3.0,217.377,B
N1,200381,link,link 191,22.48799430226445,91.71890181255876,565.0,217.6595,
N1,200382,bridge,bridge 191,22.4855480068965,91.7195309517241,4.5,217.942,A
N1,200383,link,link 192,22.48335611068655,91.71994715748784,499.0,218.19150000000002,
N1,200384,bridge,bridge 192,22.4811642144766,91.7203633632516,23.765,218.441,D
N1,200385,link,link 193,22.477008651915497,91.7218133586926,986.0,218.934,
N1,200386,bridge,bridge 193,22.4728530893544,91.7232633541336,6.0,219.427,A
N1,200387,link,link 194,22.4676458622772,91.7258970270668,1298.0,220.076,
N1,200388,bridge,bridge 194,22.4624386352,91.7285307,23.759999999999998,220.725,D
N1,200389,link,link 195,22.45565074279355,91.7314065447179,1632.0,221.541,
N1,200390,bridge,bridge 195,22.4488628503871,91.7342823894358,3.0,222.357,A
N1,200391,link,link 196,22.4474710918141,91.73482490907075,330.0,222.522,
N1,200392,bridge,bridge 196,22.4460793332411,91.7353674287057,26.3,222.687,C
N1,200393,link,link 197,22.44179142743135,91.73701668802849,1056.0,223.215,
N1,200394,bridge,bridge 197,22.4375035216216,91.7386659473513,3.0,223.743,A
N1,200395,link,link 198,22.4362886567567,91.73915933329724,310.0,223.898,
N1,200396,bridge,bridge 198,22.4350737918918,91.7396527192432,40.0,224.053,A
N1,200397,link,link 199,22.4285576727459,91.7438368492216,1649.0,224.8775,
N1,200398,bridge,bridge 199,22.4220415536,91.7480209792,35.1,225.702,B
N1,200399,link,link 200,22.41252804905,91.752297547725,2327.0,226.8655,
N1,200400,bridge,bridge 200,22.4030145445,91.75657411625,5.0,228.029,A
N1,200401,link,link 201,22.399677213763248,91.75741463716385,768.0,228.413,
N1,200402,bridge,bridge 201,22.3963398830265,91.7582551580777,3.0,228.797,A
N1,200403,link,link 202,22.394528708794347,91.75867168595124,406.0,229.0,
N1,200404,bridge,bridge 202,22.3927175345622,91.7590882138248,18.0,229.203,A
N1,200405,link,link 203,22.388981708641097,91.7607969357924,927.0,229.66649999999998,
N1,200406,bridge,bridge 203,22.38524588272,91.76250565776,3.0,230.13,A
N1,200407,link,link 204,22.3824735326933,91.76477665554665,791.0,230.5255,
N1,200408,bridge,bridge 204,22.3797011826666,91.7670476533333,8.3,230.921,A
N1,200409,link,link 205,22.374692655163052,91.7704867621276,1045.0,231.4435,
N1,200410,bridge,bridge 205,22.3696841276595,91.7739258709219,3.0,231.966,A
N1,200411,link,link 206,22.36479493512935,91.8130976813695,10050.0,236.99099999999999,
N1,200412,bridge,bridge 206,22.3599057425992,91.8522694918171,4.65,242.016,C
N1,200413,link,link 207,22.356086607037298,91.85244577082655,882.0,242.457,
N1,200414,bridge,bridge 207,22.3522674714754,91.852622049836,15.25,242.898,B
N1,200415,link,link 208,22.34590341116765,91.85300460391059,1469.0,243.6325,
N1,200416,bridge,bridge 208,22.3395393508599,91.8533871579852,39.035,244.367,C
N1,200417,link,link 209,22.33765333625465,91.85362042538435,489.0,244.61149999999998,
N1,200418,bridge,bridge 209,22.3357673216494,91.8538536927835,39.89,244.856,C
N1,200419,link,link 210,22.3353413292525,91.85362579858244,119.0,244.9155,
N1,200420,bridge,bridge 210,22.3349153368556,91.8533979043814,48.905,244.975,C
N1,200421,link,link 211,22.330780236885403,91.85307864726019,1045.0,245.4975,
N1,200422,bridge,bridge 211,22.3266451369152,91.852759390139,934.25,246.02,C
N1,200423,link,link 212,22.3197858249092,91.854470653134,1617.0,246.82850000000002,
N1,200424,bridge,bridge 212,22.3129265129032,91.856181916129,14.15,247.637,C
N1,200425,link,link 213,22.309692134451602,91.8583154720645,862.0,248.06799999999998,
N1,200426,bridge,bridge 213,22.306457756,91.860449028,15.2,248.499,C
N1,200427,link,link 214,22.0816354992356,91.90720017722887,541.0,248.7695,
N1,200428,bridge,bridge 214,21.856813242471198,91.95395132645774,5.65,249.04,B
N1,200429,link,link 215,22.0770942417414,91.91247966375155,308.0,249.19400000000002,
N1,200430,bridge,bridge 215,22.2973752410116,91.87100800104535,4.35,249.348,B
N1,200431,link,link 216,22.29745513353395,91.86868551627967,326.0,249.51100000000002,
N1,200432,bridge,bridge 216,22.2975350260563,91.866363031514,3.0,249.674,A
N1,200433,link,link 217,22.295385828484797,91.86739954830965,541.0,249.9445,
N1,200434,bridge,bridge 217,22.2932366309133,91.8684360651053,1.5,250.215,A
N1,200435,link,link 218,22.292439386044848,91.86936360314084,304.0,250.36700000000002,
N1,200436,bridge,bridge 218,22.2916421411764,91.8702911411764,3.0,250.519,A
N1,200437,link,link 219,22.292125035688848,91.87165562942485,322.0,250.68,
N1,200438,bridge,bridge 219,22.2926079302013,91.8730201176733,3.0,250.841,A
N1,200439,link,link 220,22.2944389000816,91.8768864599773,697.0,251.1895,
N1,200440,bridge,bridge 220,22.2962698699619,91.8807528022813,116.315,251.538,C
N1,200441,link,link 221,22.2975533965194,91.88405204228555,968.0,252.022,
N1,200442,bridge,bridge 221,22.2988369230769,91.8873512822898,3.0,252.506,B
N1,200443,link,link 222,22.30046975063535,91.8933047823343,1271.0,253.1415,
N1,200444,bridge,bridge 222,22.3021025781938,91.8992582823788,3.1,253.777,B
N1,200445,link,link 223,22.30281956421155,91.90184050208384,556.0,254.055,
N1,200446,bridge,bridge 223,22.3035365502293,91.9044227217889,3.0,254.333,A
N1,200447,link,link 224,22.30592776898255,91.90931901136615,1172.0,254.91899999999998,
N1,200448,bridge,bridge 224,22.3083189877358,91.9142153009434,6.9,255.505,B
N1,200449,link,link 225,22.3110368354226,91.91726646937761,873.0,255.9415,
N1,200450,bridge,bridge 225,22.3137546831094,91.9203176378118,3.0,256.378,A
N1,200451,link,link 226,22.314750746028352,91.92233502548481,512.0,256.634,
N1,200452,bridge,bridge 226,22.3157468089473,91.9243524131578,3.0,256.89,A
N1,200453,link,link 227,22.3147516848736,91.9291678221789,1050.0,257.41499999999996,
N1,200454,bridge,bridge 227,22.3137565607999,91.9339832312,5.3,257.94,A
N1,200455,link,link 228,22.311097985361748,91.94118596458216,1855.0,258.8675,
N1,200456,bridge,bridge 228,22.3084394099236,91.9483886979643,3.0,259.795,A
N1,200457,link,link 229,22.30452050716175,91.95711723528215,2321.0,260.95550000000003,
N1,200458,bridge,bridge 229,22.3006016043999,91.9658457726,50.55,262.116,C
N1,200459,link,link 230,22.29587340207055,91.97460629891316,2253.0,263.2425,
N1,200460,bridge,bridge 230,22.2911451997412,91.9833668252263,12.4,264.369,A
N1,200461,link,link 231,22.288538607953903,91.98783801161315,1114.0,264.92600000000004,
N1,200462,bridge,bridge 231,22.2859320161666,91.992309198,60.75,265.483,C
N1,200463,link,link 232,22.283537242731903,91.99593318381079,941.0,265.95349999999996,
N1,200464,bridge,bridge 232,22.2811424692972,91.9995571696216,14.0,266.424,B
N1,200465,link,link 233,22.27611602214855,92.0025772098108,1394.0,267.121,
N1,200466,bridge,bridge 233,22.2710895749999,92.00559725,3.0,267.818,A
N1,200467,link,link 234,22.2661254747983,92.00645041693545,1136.0,268.38599999999997,
N1,200468,bridge,bridge 234,22.2611613745967,92.0073035838709,15.0,268.954,C
N1,200469,link,link 235,22.26010648015545,92.0077073538402,245.0,269.0765,
N1,200470,bridge,bridge 235,22.2590515857142,92.0081111238095,9.8,269.199,C
N1,200471,link,link 236,22.2569945340884,92.0092066262704,522.0,269.46000000000004,
N1,200472,bridge,bridge 236,22.2549374824626,92.0103021287313,9.2,269.721,A
N1,200473,link,link 237,22.25402872193035,92.0111370008398,269.0,269.8555,
N1,200474,bridge,bridge 237,22.2531199613981,92.0119718729483,6.0,269.99,A
N1,200475,link,link 238,22.25091648815715,92.01390298776789,652.0,270.31600000000003,
N1,200476,bridge,bridge 238,22.2487130149162,92.0158341025875,9.4,270.642,A
N1,200477,link,link 239,22.2445495862681,92.01881296809955,1248.0,271.26599999999996,
N1,200478,bridge,bridge 239,22.24038615762,92.0217918336116,14.0,271.89,A
N1,200479,link,link 240,22.2385103554287,92.0225282912662,466.0,272.123,
N1,200480,bridge,bridge 240,22.2366345532374,92.0232647489208,14.0,272.356,A
N1,200481,link,link 241,22.23406618796125,92.02411520501595,652.0,272.682,
N1,200482,bridge,bridge 241,22.2314978226851,92.0249656611111,12.649999999999999,273.008,B
N1,200483,link,link 242,22.22877933777275,92.0257153484045,435.0,273.2255,
N1,200484,bridge,bridge 242,22.2260608528604,92.0264650356979,9.4,273.443,B
N1,200485,link,link 243,22.22416642132815,92.02692181682849,435.0,273.66049999999996,
N1,200486,bridge,bridge 243,22.2222719897959,92.0273785979591,14.0,273.878,A
N1,200487,link,link 244,22.21892967014065,92.02820081868825,782.0,274.269,
N1,200488,bridge,bridge 244,22.2155873504854,92.0290230394174,9.2,274.66,A
N1,200489,link,link 245,22.21134500216575,92.0326777546737,1283.0,275.30150000000003,
N1,200490,bridge,bridge 245,22.2071026538461,92.03633246993,50.599999999999994,275.943,D
N1,200491,link,link 246,22.206043206813348,92.0373318519668,338.0,276.11199999999997,
N1,200492,bridge,bridge 246,22.2049837597806,92.0383312340036,9.2,276.281,B
N1,200493,link,link 247,22.189450827655648,92.0458118887895,4018.0,278.28999999999996,
N1,200494,bridge,bridge 247,22.1739178955307,92.0532925435754,12.3,280.299,B
N1,200495,link,link 248,22.1662725880879,92.06074942662639,2695.0,281.6465,
N1,200496,bridge,bridge 248,22.1586272806451,92.0682063096774,211.15,282.994,C
N1,200497,link,link 249,22.1542397976041,92.06891969076099,1140.0,283.564,
N1,200498,bridge,bridge 249,22.1498523145631,92.0696330718446,9.2,284.134,A
N1,200499,link,link 250,22.1434022737486,92.06978159999414,1446.0,284.85699999999997,
N1,200500,bridge,bridge 250,22.1369522329341,92.0699301281437,12.4,285.58,A
N1,200501,link,link 251,22.1347365378956,92.07004333239479,500.0,285.83,
N1,200502,bridge,bridge 251,22.1325208428571,92.0701565366459,15.4,286.08,A
N1,200503,link,link 252,22.131218435714253,92.07037950403719,298.0,286.229,
N1,200504,bridge,bridge 252,22.1299160285714,92.0706024714285,34.125,286.378,A
N1,200505,link,link 253,22.12882491480115,92.07080184952865,253.0,286.5045,
N1,200506,bridge,bridge 253,22.1277338010309,92.0710012276288,27.95,286.631,A
N1,200507,link,link 254,22.125405700001302,92.0713511379789,513.0,286.8875,
N1,200508,bridge,bridge 254,22.1230775989717,92.071701048329,15.4,287.144,A
N1,200509,link,link 255,22.1217825498186,92.07183578090326,343.0,287.31550000000004,
N1,200510,bridge,bridge 255,22.1204875006655,92.0719705134775,20.4,287.487,A
N1,200511,link,link 256,22.113151514109326,92.07285708830258,842.0,287.908,
N1,200512,bridge,bridge 256,22.10581552755315,92.07374366312766,6.1,288.329,A
N1,200513,link,link 257,22.099696514001778,92.07712423133859,2390.0,289.524,
N1,200514,bridge,bridge 257,22.0935775004504,92.0805047995495,11.2,290.719,A
N1,200515,link,link 258,22.08882216601465,92.08685086867425,1707.0,291.5725,
N1,200516,bridge,bridge 258,22.0840668315789,92.093196937799,2.0,292.426,A
N1,200517,link,link 259,22.08229371978945,92.09584123461374,708.0,292.78,
N1,200518,bridge,bridge 259,22.080520608,92.0984855314285,12.6,293.134,A
N1,200519,link,link 260,22.07504034467795,92.10138047757864,1400.0,293.834,
N1,200520,bridge,bridge 260,22.0695600813559,92.1042754237288,30.3,294.534,B
N1,200521,link,link 261,22.0687350185931,92.10491421363115,236.0,294.652,
N1,200522,bridge,bridge 261,22.0679099558303,92.1055530035335,2.0,294.77,A
N1,200523,link,link 262,22.06583333580985,92.10632955650355,525.0,295.0325,
N1,200524,bridge,bridge 262,22.0637567157894,92.1071061094736,38.65,295.295,A
N1,200525,link,link 263,22.0623214328947,92.1074197397368,330.0,295.46000000000004,
N1,200526,bridge,bridge 263,22.06088615,92.10773337,2.5,295.625,A
N1,200527,link,link 264,22.05869563276695,92.10840941461166,510.0,295.88,
N1,200528,bridge,bridge 264,22.0565051155339,92.1090854592233,8.2,296.135,A
N1,200529,link,link 265,22.0533277991164,92.1088565397731,512.0,296.39099999999996,
N1,200530,bridge,bridge 265,22.0501504826989,92.1086276203229,9.3,296.647,A
N1,200531,link,link 266,22.04712336965825,92.107845286632,922.0,297.108,
N1,200532,bridge,bridge 266,22.0440962566176,92.1070629529411,13.64,297.569,A
N1,200533,link,link 267,22.040843054597453,92.1055260311097,836.0,297.98699999999997,
N1,200534,bridge,bridge 267,22.0375898525773,92.1039891092783,2.5,298.405,A
N1,200535,link,link 268,22.03472736861665,92.10405688797246,652.0,298.731,
N1,200536,bridge,bridge 268,22.031864884656,92.1041246666666,2.5,299.057,A
N1,200537,link,link 269,22.030283124146152,92.10377699696966,377.0,299.2455,
N1,200538,bridge,bridge 269,22.0287013636363,92.1034293272727,68.8,299.434,A
N1,200539,link,link 270,22.02735295556675,92.10306303582766,322.0,299.595,
N1,200540,bridge,bridge 270,22.0260045474972,92.1026967443826,2.0,299.756,A
N1,200541,link,link 271,22.02325128767055,92.10206225626496,650.0,300.081,
N1,200542,bridge,bridge 271,22.0204980278439,92.1014277681473,10.0,300.406,A
N1,200543,link,link 272,22.0141590390832,92.0971021747188,1831.0,301.3215,
N1,200544,bridge,bridge 272,22.0078200503225,92.0927765812903,3.0,302.237,A
N1,200545,link,link 273,22.005996332150453,92.09167260795695,492.0,302.483,
N1,200546,bridge,bridge 273,22.0041726139784,92.0905686346236,12.6,302.729,A
N1,200547,link,link 274,22.002301126989202,92.0894440056451,508.0,302.983,
N1,200548,bridge,bridge 274,22.00042964,92.0883193766666,6.2,303.237,A
N1,200549,link,link 275,21.99813280208405,92.0878891446404,545.0,303.5095,
N1,200550,bridge,bridge 275,21.9958359641681,92.0874589126142,3.0,303.782,A
N1,200551,link,link 276,21.995788483180903,92.087452488574,11.0,303.7875,
N1,200552,bridge,bridge 276,21.9957410021937,92.0874460645338,12.4,303.793,A
N1,200553,link,link 277,21.99398722045165,92.0869021359535,424.0,304.005,
N1,200554,bridge,bridge 277,21.9922334387096,92.0863582073732,58.65,304.217,A
N1,200555,link,link 278,21.991256841542302,92.0860220868116,232.0,304.33299999999997,
N1,200556,bridge,bridge 278,21.990280244375,92.08568596625,14.2,304.449,A
N1,200557,link,link 279,21.988660559256452,92.0848401658836,408.0,304.653,
N1,200558,bridge,bridge 279,21.9870408741379,92.0839943655172,23.1,304.857,B
N1,200559,link,link 280,21.9844724589557,92.08238384596609,670.0,305.192,
N1,200560,bridge,bridge 280,21.9819040437735,92.080773326415,22.45,305.527,B
N1,200561,link,link 281,21.98118320357965,92.07982247679016,267.0,305.66049999999996,
N1,200562,bridge,bridge 281,21.9804623633858,92.0788716271653,18.7,305.794,A
N1,200563,link,link 282,21.9798804688274,92.0773604267405,345.0,305.9665,
N1,200564,bridge,bridge 282,21.979298574269,92.0758492263157,3.5,306.139,A
N1,200565,link,link 283,21.9765834886094,92.07208485263669,1090.0,306.68399999999997,
N1,200566,bridge,bridge 283,21.9738684029498,92.0683204789577,2.5,307.229,A
N1,200567,link,link 284,21.9714132613153,92.0662352953299,752.0,307.605,
N1,200568,bridge,bridge 284,21.9689581196808,92.0641501117021,1.5,307.981,A
N1,200569,link,link 285,21.96558598846785,92.0637334940863,671.0,308.3165,
N1,200570,bridge,bridge 285,21.9622138572549,92.0633168764705,22.4,308.652,A
N1,200571,link,link 286,21.960726984272597,92.06429800315459,386.0,308.845,
N1,200572,bridge,bridge 286,21.9592401112903,92.0652791298387,8.2,309.038,A
N1,200573,link,link 287,21.9586361374633,92.06583620582845,317.0,309.1965,
N1,200574,bridge,bridge 287,21.9580321636363,92.0663932818182,3.0,309.355,A
N1,200575,link,link 288,21.9550558521636,92.06710354513174,616.0,309.663,
N1,200576,bridge,bridge 288,21.9520795406909,92.0678138084453,22.35,309.971,B
N1,200577,link,link 289,21.948739456354097,92.06737123469985,752.0,310.347,
N1,200578,bridge,bridge 289,21.9453993720173,92.0669286609544,1.4,310.723,A
N1,200579,link,link 290,21.940714193732198,92.0647356922658,1163.0,311.3045,
N1,200580,bridge,bridge 290,21.9360290154471,92.0625427235772,4.5,311.886,A
N1,200581,link,link 291,21.9349872284745,92.06210443886366,252.0,312.012,
N1,200582,bridge,bridge 291,21.9339454415019,92.0616661541501,9.3,312.138,A
N1,200583,link,link 292,21.93312705705665,92.0612335560559,216.0,312.246,
N1,200584,bridge,bridge 292,21.9323086726114,92.0608009579617,4.5,312.354,A
N1,200585,link,link 293,21.931344961305697,92.06024249773085,255.0,312.4815,
N1,200586,bridge,bridge 293,21.93038125,92.0596840375,4.7,312.609,A
N1,200587,link,link 294,21.9241466052564,92.0597101681517,1338.0,313.278,
N1,200588,bridge,bridge 294,21.9179119605128,92.0597362988034,2.0,313.947,A
